instance_id,design,quality_class,center_x_mm,center_y_mm,center_z_mm,scale_mm
T20ID10G0_00349,T20ID10,G0,0.0000,0.0000,0.0000,27.9545
T20ID10G0_00350,T20ID10,G0,0.0000,0.0000,0.0000,27.9558
T20ID10G0_00351,T20ID10,G0,0.0000,0.0000,0.0000,27.9556
T20ID10G0_00352,T20ID10,G0,0.0000,0.0000,0.0000,27.9493
T20ID10G0_00353,T20ID10,G0,0.0000,0.0000,0.0000,27.9495
T20ID10G0_00354,T20ID10,G0,0.0000,0.0000,0.0000,27.9604
T20ID10G0_00355,T20ID10,G0,0.0000,0.0000,0.0000,27.9482
T20ID10G0_00356,T20ID10,G0,0.0000,0.0000,0.0000,27.9460
T20ID10G0_00357,T20ID10,G0,0.0000,0.0000,0.0000,27.9525
T20ID10G0_00358,T20ID10,G0,0.0000,0.0000,0.0000,27.9515
T20ID10G0_00359,T20ID10,G0,0.0000,0.0000,0.0000,27.9542
T20ID10G0_00360,T20ID10,G0,0.0000,0.0000,0.0000,27.9507
T20ID10G0_00361,T20ID10,G0,0.0000,0.0000,0.0000,27.9532
T20ID10G0_00362,T20ID10,G0,0.0000,0.0000,0.0000,27.9469
T20ID10G0_00363,T20ID10,G0,0.0000,0.0000,0.0000,27.9509
T20ID10G0_00364,T20ID10,G0,0.0000,0.0000,0.0000,27.9514
T20ID10G0_00365,T20ID10,G0,0.0000,0.0000,0.0000,27.9484
T20ID10G0_00366,T20ID10,G0,0.0000,0.0000,0.0000,27.9457
T20ID10G0_00367,T20ID10,G0,0.0000,0.0000,0.0000,27.9466
T20ID10G0_00368,T20ID10,G0,0.0000,0.0000,0.0000,27.9446
T20ID10G0_00369,T20ID10,G0,0.0000,0.0000,0.0000,27.9537
T20ID10G0_00370,T20ID10,G0,0.0000,0.0000,0.0000,27.9591
T20ID10G0_00371,T20ID10,G0,0.0000,0.0000,0.0000,27.9484
T20ID10G0_00372,T20ID10,G0,0.0000,0.0000,0.0000,27.9473
T20ID10G0_00373,T20ID10,G0,0.0000,0.0000,0.0000,27.9462
T20ID10G0_00374,T20ID10,G0,0.0000,0.0000,0.0000,27.9528
T20ID10G0_00375,T20ID10,G0,0.0000,0.0000,0.0000,27.9555
T20ID10G0_00376,T20ID10,G0,0.0000,0.0000,0.0000,27.9545
T20ID10G0_00377,T20ID10,G0,0.0000,0.0000,0.0000,27.9508
T20ID10G0_00378,T20ID10,G0,0.0000,0.0000,0.0000,27.9560
T20ID10G0_00379,T20ID10,G0,0.0000,0.0000,0.0000,27.9508
T20ID10G0_00380,T20ID10,G0,0.0000,0.0000,0.0000,27.9398
T20ID10G0_00381,T20ID10,G0,0.0000,0.0000,0.0000,27.9439
T20ID10G0_00382,T20ID10,G0,0.0000,0.0000,0.0000,27.9529
T20ID10G0_00383,T20ID10,G0,0.0000,0.0000,0.0000,27.9484
T20ID10G0_00384,T20ID10,G0,0.0000,0.0000,0.0000,27.9461
T20ID10G0_00385,T20ID10,G0,0.0000,0.0000,0.0000,27.9485
T20ID10G0_00386,T20ID10,G0,0.0000,0.0000,0.0000,27.9461
T20ID10G0_00387,T20ID10,G0,0.0000,0.0000,0.0000,27.9460
T20ID10G0_00388,T20ID10,G0,0.0000,0.0000,0.0000,27.9436
T20ID10G0_00389,T20ID10,G0,0.0000,0.0000,0.0000,27.9413
T20ID10G0_00390,T20ID10,G0,0.0000,0.0000,0.0000,27.9450
T20ID10G0_00391,T20ID10,G0,0.0000,0.0000,0.0000,27.9497
T20ID10G0_00392,T20ID10,G0,0.0000,0.0000,0.0000,27.9458
T20ID10G0_00393,T20ID10,G0,0.0000,0.0000,0.0000,27.9543
T20ID10G0_00394,T20ID10,G0,0.0000,0.0000,0.0000,27.9509
T20ID10G0_00395,T20ID10,G0,0.0000,0.0000,0.0000,27.9552
T20ID10G0_00396,T20ID10,G0,0.0000,0.0000,0.0000,27.9512
T20ID10G0_00397,T20ID10,G0,0.0000,0.0000,0.0000,27.9533
T20ID10G0_00398,T20ID10,G0,0.0000,0.0000,0.0000,27.9565
T20ID10G0_00399,T20ID10,G0,0.0000,0.0000,0.0000,27.9462
T20ID10G0_00400,T20ID10,G0,0.0000,0.0000,0.0000,27.9551
T20ID10G0_00401,T20ID10,G0,0.0000,0.0000,0.0000,27.9442
T20ID10G0_00402,T20ID10,G0,0.0000,0.0000,0.0000,27.9497
T20ID10G0_00403,T20ID10,G0,0.0000,0.0000,0.0000,27.9442
T20ID10G0_00404,T20ID10,G0,0.0000,0.0000,0.0000,27.9556
T20ID10G0_00405,T20ID10,G0,0.0000,0.0000,0.0000,27.9548
T20ID10G0_00406,T20ID10,G0,0.0000,0.0000,0.0000,27.9436
T20ID10G0_00407,T20ID10,G0,0.0000,0.0000,0.0000,27.9556
T20ID10G0_00408,T20ID10,G0,0.0000,0.0000,0.0000,27.9454
T20ID10G0_00409,T20ID10,G0,0.0000,0.0000,0.0000,27.9522
T20ID10G0_00410,T20ID10,G0,0.0000,0.0000,0.0000,27.9443
T20ID10G0_00411,T20ID10,G0,0.0000,0.0000,0.0000,27.9446
T20ID10G0_00412,T20ID10,G0,0.0000,0.0000,0.0000,27.9482
T20ID10G0_00413,T20ID10,G0,0.0000,0.0000,0.0000,27.9520
T20ID10G0_00414,T20ID10,G0,0.0000,0.0000,0.0000,27.9495
T20ID10G0_00415,T20ID10,G0,0.0000,0.0000,0.0000,27.9514
T20ID10G0_00416,T20ID10,G0,0.0000,0.0000,0.0000,27.9537
T20ID10G0_00417,T20ID10,G0,0.0000,0.0000,0.0000,27.9529
T20ID10G0_00418,T20ID10,G0,0.0000,0.0000,0.0000,27.9544
T20ID10G0_00419,T20ID10,G0,0.0000,0.0000,0.0000,27.9423
T20ID10G0_00420,T20ID10,G0,0.0000,0.0000,0.0000,27.9576
T20ID10G0_00421,T20ID10,G0,0.0000,0.0000,0.0000,27.9507
T20ID10G0_00422,T20ID10,G0,0.0000,0.0000,0.0000,27.9518
T20ID10G0_00423,T20ID10,G0,0.0000,0.0000,0.0000,27.9466
T20ID10G0_00424,T20ID10,G0,0.0000,0.0000,0.0000,27.9472
T20ID10G0_00425,T20ID10,G0,0.0000,0.0000,0.0000,27.9530
T20ID10G0_00426,T20ID10,G0,0.0000,0.0000,0.0000,27.9520
T20ID10G0_00427,T20ID10,G0,0.0000,0.0000,0.0000,27.9497
T20ID10G0_00428,T20ID10,G0,0.0000,0.0000,0.0000,27.9473
T20ID10G0_00429,T20ID10,G0,0.0000,0.0000,0.0000,27.9528
T20ID10G0_00430,T20ID10,G0,0.0000,0.0000,0.0000,27.9615
T20ID10G0_00431,T20ID10,G0,0.0000,0.0000,0.0000,27.9496
T20ID10G0_00432,T20ID10,G0,0.0000,0.0000,0.0000,27.9524
T20ID10G0_00433,T20ID10,G0,0.0000,0.0000,0.0000,27.9578
T20ID10G0_00434,T20ID10,G0,0.0000,0.0000,0.0000,27.9550
T20ID10G0_00435,T20ID10,G0,0.0000,0.0000,0.0000,27.9490
T20ID10G0_00436,T20ID10,G0,0.0000,0.0000,0.0000,27.9594
T20ID10G0_00437,T20ID10,G0,0.0000,0.0000,0.0000,27.9523
T20ID10G0_00438,T20ID10,G0,0.0000,0.0000,0.0000,27.9577
T20ID10G0_00439,T20ID10,G0,0.0000,0.0000,0.0000,27.9508
T20ID10G0_00440,T20ID10,G0,0.0000,0.0000,0.0000,27.9536
T20ID10G0_00441,T20ID10,G0,0.0000,0.0000,0.0000,27.9452
T20ID10G0_00442,T20ID10,G0,0.0000,0.0000,0.0000,27.9482
T20ID10G0_00443,T20ID10,G0,0.0000,0.0000,0.0000,27.9545
T20ID10G0_00444,T20ID10,G0,0.0000,0.0000,0.0000,27.9577
T20ID10G0_00445,T20ID10,G0,0.0000,0.0000,0.0000,27.9469
T20ID10G0_00446,T20ID10,G0,0.0000,0.0000,0.0000,27.9428
T20ID10G0_00447,T20ID10,G0,0.0000,0.0000,0.0000,27.9521
T20ID10G0_00448,T20ID10,G0,0.0000,0.0000,0.0000,27.9518
T20ID10G0_00449,T20ID10,G0,0.0000,0.0000,0.0000,27.9512
T20ID10G0_00450,T20ID10,G0,0.0000,0.0000,0.0000,27.9537
T20ID10G0_00451,T20ID10,G0,0.0000,0.0000,0.0000,27.9434
T20ID10G0_00452,T20ID10,G0,0.0000,0.0000,0.0000,27.9493
T20ID10G0_00453,T20ID10,G0,0.0000,0.0000,0.0000,27.9493
T20ID10G0_00454,T20ID10,G0,0.0000,0.0000,0.0000,27.9536
T20ID10G0_00455,T20ID10,G0,0.0000,0.0000,0.0000,27.9562
T20ID10G0_00456,T20ID10,G0,0.0000,0.0000,0.0000,27.9579
T20ID10G0_00457,T20ID10,G0,0.0000,0.0000,0.0000,27.9452
T20ID10G0_00458,T20ID10,G0,0.0000,0.0000,0.0000,27.9487
T20ID10G0_00459,T20ID10,G0,0.0000,0.0000,0.0000,27.9498
T20ID10G0_00460,T20ID10,G0,0.0000,0.0000,0.0000,27.9476
T20ID10G0_00461,T20ID10,G0,0.0000,0.0000,0.0000,27.9491
T20ID10G0_00462,T20ID10,G0,0.0000,0.0000,0.0000,27.9490
T20ID10G0_00463,T20ID10,G0,0.0000,0.0000,0.0000,27.9478
T20ID10G0_00464,T20ID10,G0,0.0000,0.0000,0.0000,27.9548
T20ID10G0_00465,T20ID10,G0,0.0000,0.0000,0.0000,27.9513
T20ID10G0_00466,T20ID10,G0,0.0000,0.0000,0.0000,27.9460
T20ID10G0_00467,T20ID10,G0,0.0000,0.0000,0.0000,27.9557
T20ID10G0_00468,T20ID10,G0,0.0000,0.0000,0.0000,27.9464
T20ID10G0_00469,T20ID10,G0,0.0000,0.0000,0.0000,27.9502
T20ID10G0_00470,T20ID10,G0,0.0000,0.0000,0.0000,27.9488
T20ID10G0_00471,T20ID10,G0,0.0000,0.0000,0.0000,27.9459
T20ID10G0_00472,T20ID10,G0,0.0000,0.0000,0.0000,27.9478
T20ID10G0_00473,T20ID10,G0,0.0000,0.0000,0.0000,27.9516
T20ID10G0_00474,T20ID10,G0,0.0000,0.0000,0.0000,27.9620
T20ID10G0_00475,T20ID10,G0,0.0000,0.0000,0.0000,27.9567
T20ID10G0_00476,T20ID10,G0,0.0000,0.0000,0.0000,27.9523
T20ID10G0_00477,T20ID10,G0,0.0000,0.0000,0.0000,27.9506
T20ID10G0_00478,T20ID10,G0,0.0000,0.0000,0.0000,27.9458
T20ID10G0_00479,T20ID10,G0,0.0000,0.0000,0.0000,27.9523
T20ID10G0_00480,T20ID10,G0,0.0000,0.0000,0.0000,27.9493
T20ID10G0_00481,T20ID10,G0,0.0000,0.0000,0.0000,27.9497
T20ID10G0_00482,T20ID10,G0,0.0000,0.0000,0.0000,27.9463
T20ID10G0_00483,T20ID10,G0,0.0000,0.0000,0.0000,27.9539
T20ID10G0_00484,T20ID10,G0,0.0000,0.0000,0.0000,27.9550
T20ID10G0_00485,T20ID10,G0,0.0000,0.0000,0.0000,27.9521
T20ID10G0_00486,T20ID10,G0,0.0000,0.0000,0.0000,27.9536
T20ID10G0_00487,T20ID10,G0,0.0000,0.0000,0.0000,27.9489
T20ID10G0_00488,T20ID10,G0,0.0000,0.0000,0.0000,27.9502
T20ID10G0_00489,T20ID10,G0,0.0000,0.0000,0.0000,27.9501
T20ID10G0_00490,T20ID10,G0,0.0000,0.0000,0.0000,27.9495
T20ID10G0_00491,T20ID10,G0,0.0000,0.0000,0.0000,27.9631
T20ID10G0_00492,T20ID10,G0,0.0000,0.0000,0.0000,27.9548
T20ID10G0_00493,T20ID10,G0,0.0000,0.0000,0.0000,27.9541
T20ID10G0_00494,T20ID10,G0,0.0000,0.0000,0.0000,27.9583
T20ID10G0_00495,T20ID10,G0,0.0000,0.0000,0.0000,27.9533
T20ID10G0_00496,T20ID10,G0,0.0000,0.0000,0.0000,27.9529
T20ID10G0_00497,T20ID10,G0,0.0000,0.0000,0.0000,27.9527
T20ID10G0_00498,T20ID10,G0,0.0000,0.0000,0.0000,27.9467
T20ID10G0_00499,T20ID10,G0,0.0000,0.0000,0.0000,27.9452
T20ID10G0_00500,T20ID10,G0,0.0000,0.0000,0.0000,27.9532
T20ID10P0_00001,T20ID10,P0,-0.0337,0.0355,-0.0204,28.0044
T20ID10P0_00002,T20ID10,P0,0.0040,0.0304,-0.0188,27.9798
T20ID10P0_00003,T20ID10,P0,-0.0045,-0.0252,-0.0080,27.9723
T20ID10P0_00004,T20ID10,P0,-0.0433,0.0184,-0.0147,27.9977
T20ID10P0_00005,T20ID10,P0,-0.0169,0.0257,-0.0157,27.9760
T20ID10P0_00006,T20ID10,P0,0.0342,0.0482,-0.0180,28.0154
T20ID10P0_00007,T20ID10,P0,0.0220,-0.0130,-0.0137,27.9825
T20ID10P0_00008,T20ID10,P0,-0.0306,-0.0415,-0.0307,28.0050
T20ID10P0_00009,T20ID10,P0,-0.0770,-0.0741,-0.0286,28.0590
T20ID10P0_00010,T20ID10,P0,-0.0126,-0.0293,-0.0123,27.9871
T20ID10P0_00011,T20ID10,P0,0.0017,0.0232,-0.0063,27.9772
T20ID10P0_00012,T20ID10,P0,0.0202,-0.0294,-0.0111,27.9881
T20ID10P0_00013,T20ID10,P0,0.0454,-0.0350,-0.0176,28.0066
T20ID10P0_00014,T20ID10,P0,0.0038,-0.0172,-0.0080,27.9683
T20ID10P0_00015,T20ID10,P0,0.0534,-0.0367,-0.0179,28.0133
T20ID10P0_00016,T20ID10,P0,-0.0590,-0.0209,-0.0279,28.0189
T20ID10P0_00017,T20ID10,P0,0.0379,-0.0508,-0.0205,28.0170
T20ID10P0_00018,T20ID10,P0,-0.0879,0.0305,-0.0320,28.0449
T20ID10P0_00019,T20ID10,P0,0.0425,0.0422,-0.0165,28.0135
T20ID10P0_00020,T20ID10,P0,0.1028,-0.0046,-0.0275,28.0606
T20ID10P0_00021,T20ID10,P0,0.0205,0.0060,-0.0061,27.9737
T20ID10P0_00022,T20ID10,P0,0.0286,-0.0128,-0.0144,27.9779
T20ID10P0_00023,T20ID10,P0,-0.0322,0.0487,-0.0156,28.0124
T20ID10P0_00024,T20ID10,P0,-0.0895,-0.0404,-0.0343,28.0515
T20ID10P0_00025,T20ID10,P0,-0.0556,0.0688,-0.0303,28.0464
T20ID10P0_00026,T20ID10,P0,0.0383,0.0336,-0.0268,28.0135
T20ID10P0_00027,T20ID10,P0,-0.0133,-0.0161,-0.0099,27.9714
T20ID10P0_00028,T20ID10,P0,-0.0179,-0.1123,-0.0314,28.0673
T20ID10P0_00029,T20ID10,P0,0.0002,0.0228,-0.0097,27.9805
T20ID10P0_00030,T20ID10,P0,0.0295,-0.0052,-0.0089,27.9843
T20ID10P0_00031,T20ID10,P0,0.0007,-0.0169,-0.0094,27.9729
T20ID10P0_00032,T20ID10,P0,0.0290,-0.0449,-0.0179,28.0141
T20ID10P0_00033,T20ID10,P0,-0.0265,-0.0011,-0.0109,27.9824
T20ID10P0_00034,T20ID10,P0,-0.0293,-0.0316,-0.0218,27.9979
T20ID10P0_00035,T20ID10,P0,-0.0284,0.0433,-0.0179,28.0111
T20ID10P0_00036,T20ID10,P0,-0.0263,0.0137,-0.0195,27.9843
T20ID10P0_00037,T20ID10,P0,-0.0082,0.0016,-0.0051,27.9624
T20ID10P0_00038,T20ID10,P0,-0.0387,0.0093,-0.0241,27.9961
T20ID10P0_00039,T20ID10,P0,0.0069,0.0397,-0.0189,28.0001
T20ID10P0_00040,T20ID10,P0,0.0112,0.0073,-0.0046,27.9688
T20ID10P0_00041,T20ID10,P0,0.0154,-0.0227,-0.0093,27.9834
T20ID10P0_00042,T20ID10,P0,-0.0004,0.0345,-0.0105,27.9808
T20ID10P0_00043,T20ID10,P0,-0.0201,0.0466,-0.0295,28.0089
T20ID10P0_00044,T20ID10,P0,0.0120,-0.0163,-0.0064,27.9742
T20ID10P0_00045,T20ID10,P0,0.0086,0.0064,-0.0041,27.9642
T20ID10P0_00046,T20ID10,P0,0.0032,-0.0122,-0.0060,27.9636
T20ID10P0_00047,T20ID10,P0,-0.0301,0.0135,-0.0209,27.9821
T20ID10P0_00048,T20ID10,P0,-0.0317,-0.0099,-0.0082,27.9862
T20ID10P0_00049,T20ID10,P0,0.0435,-0.0599,-0.0335,28.0257
T20ID10P0_00050,T20ID10,P0,-0.0077,-0.0096,-0.0086,27.9640
T20ID10P0_00051,T20ID10,P0,0.0100,0.0258,-0.0072,27.9813
T20ID10P0_00052,T20ID10,P0,0.0012,0.0150,-0.0041,27.9754
T20ID10P0_00053,T20ID10,P0,-0.0057,0.0140,-0.0060,27.9649
T20ID10P0_00054,T20ID10,P0,0.0096,-0.0072,-0.0084,27.9658
T20ID10P0_00055,T20ID10,P0,-0.0145,-0.0237,-0.0131,27.9806
T20ID10P0_00056,T20ID10,P0,0.0031,-0.0204,-0.0095,27.9774
T20ID10P0_00057,T20ID10,P0,0.0180,0.0025,-0.0086,27.9715
T20ID10P0_00058,T20ID10,P0,0.0229,0.0504,-0.0147,28.0039
T20ID10P0_00059,T20ID10,P0,0.0081,-0.0216,-0.0070,27.9766
T20ID10P0_00060,T20ID10,P0,-0.0443,-0.0351,-0.0187,28.0128
T20ID10P0_00061,T20ID10,P0,0.0791,-0.0179,-0.0256,28.0393
T20ID10P0_00062,T20ID10,P0,-0.0039,-0.0615,-0.0228,28.0195
T20ID10P0_00063,T20ID10,P0,-0.0397,-0.0756,-0.0231,28.0412
T20ID10P0_00064,T20ID10,P0,-0.0554,0.0520,-0.0215,28.0296
T20ID10P0_00065,T20ID10,P0,0.0096,0.0155,-0.0104,27.9721
T20ID10P0_00066,T20ID10,P0,0.0003,-0.0505,-0.0153,28.0035
T20ID10P0_00067,T20ID10,P0,-0.1082,-0.0059,-0.0302,28.0521
T20ID10P0_00068,T20ID10,P0,0.0309,0.0134,-0.0114,27.9849
T20ID10P0_00069,T20ID10,P0,-0.0323,-0.0456,-0.0141,28.0102
T20ID10P0_00070,T20ID10,P0,-0.0012,-0.0274,-0.0174,27.9769
T20ID10P0_00071,T20ID10,P0,-0.0054,-0.0648,-0.0236,28.0230
T20ID10P0_00072,T20ID10,P0,-0.0393,-0.0391,-0.0193,28.0065
T20ID10P0_00073,T20ID10,P0,-0.0394,0.0422,-0.0249,28.0147
T20ID10P0_00074,T20ID10,P0,-0.0426,-0.0965,-0.0327,28.0543
T20ID10P0_00075,T20ID10,P0,0.0145,0.0132,-0.0073,27.9646
T20ID10P0_00076,T20ID10,P0,0.0200,-0.0194,-0.0158,27.9800
T20ID10P0_00077,T20ID10,P0,0.0456,0.0012,-0.0168,28.0039
T20ID10P0_00078,T20ID10,P0,0.0012,-0.0256,-0.0076,27.9799
T20ID10P0_00079,T20ID10,P0,-0.0016,0.0283,-0.0143,27.9883
T20ID10P0_00080,T20ID10,P0,-0.0104,0.0070,-0.0087,27.9603
T20ID10P0_00081,T20ID10,P0,-0.0688,0.0197,-0.0248,28.0303
T20ID10P0_00082,T20ID10,P0,-0.0050,0.0183,-0.0058,27.9651
T20ID10P0_00083,T20ID10,P0,-0.0324,-0.0123,-0.0113,27.9904
T20ID10P0_00084,T20ID10,P0,-0.0478,0.0115,-0.0167,27.9984
T20ID10P0_00085,T20ID10,P0,0.0852,0.0087,-0.0278,28.0369
T20ID10P0_00086,T20ID10,P0,-0.0144,0.0201,-0.0129,27.9835
T20ID10P0_00087,T20ID10,P0,0.0398,-0.0397,-0.0148,28.0137
T20ID10P0_00088,T20ID10,P0,0.0001,-0.0299,-0.0077,27.9774
T20ID10P0_00089,T20ID10,P0,0.0360,0.0111,-0.0108,27.9847
T20ID10P0_00090,T20ID10,P0,-0.0120,0.0635,-0.0189,28.0229
T20ID10P0_00091,T20ID10,P0,0.0452,-0.0345,-0.0229,28.0100
T20ID10P0_00092,T20ID10,P0,0.0877,-0.0294,-0.0301,28.0455
T20ID10P0_00093,T20ID10,P0,0.0101,-0.0097,-0.0097,27.9639
T20ID10P0_00094,T20ID10,P0,0.0068,0.0371,-0.0128,27.9919
T20ID10P0_00095,T20ID10,P0,0.0701,0.0390,-0.0246,28.0331
T20ID10P0_00096,T20ID10,P0,0.0203,-0.0724,-0.0207,28.0283
T20ID10P0_00097,T20ID10,P0,0.0255,-0.0167,-0.0197,27.9850
T20ID10P0_00098,T20ID10,P0,0.0716,-0.0186,-0.0299,28.0249
T20ID10P0_00099,T20ID10,P0,0.0198,0.0654,-0.0205,28.0207
T20ID10P0_00100,T20ID10,P0,-0.0193,0.0094,-0.0100,27.9724
T20ID10P0_00101,T20ID10,P0,-0.0331,0.0945,-0.0334,28.0566
T20ID10P0_00102,T20ID10,P0,-0.0028,0.0393,-0.0120,27.9877
T20ID10P0_00103,T20ID10,P0,0.0307,-0.0471,-0.0218,28.0136
T20ID10P0_00104,T20ID10,P0,0.0427,0.0327,-0.0180,28.0127
T20ID10P0_00105,T20ID10,P0,0.0411,0.0582,-0.0214,28.0227
T20ID10P0_00106,T20ID10,P0,-0.0106,0.0007,-0.0063,27.9562
T20ID10P0_00107,T20ID10,P0,0.0496,-0.0043,-0.0222,28.0015
T20ID10P0_00108,T20ID10,P0,0.0416,-0.0237,-0.0157,28.0089
T20ID10P0_00109,T20ID10,P0,-0.0094,0.0251,-0.0102,27.9767
T20ID10P0_00110,T20ID10,P0,-0.0554,-0.0169,-0.0295,28.0097
T20ID10P0_00111,T20ID10,P0,0.0585,0.0244,-0.0168,28.0147
T20ID10P0_00112,T20ID10,P0,0.1022,-0.0189,-0.0282,28.0556
T20ID10P0_00113,T20ID10,P0,0.0332,0.0095,-0.0107,27.9801
T20ID10P0_00114,T20ID10,P0,-0.0294,-0.0331,-0.0135,27.9954
T20ID10P0_00115,T20ID10,P0,0.0039,-0.0115,-0.0063,27.9724
T20ID10P0_00116,T20ID10,P0,0.0093,-0.0103,-0.0053,27.9588
T20ID10P0_00117,T20ID10,P0,0.0073,-0.0188,-0.0061,27.9726
T20ID10P0_00118,T20ID10,P0,-0.0164,0.0031,-0.0101,27.9734
T20ID10P0_00119,T20ID10,P0,-0.0334,0.0366,-0.0266,28.0070
T20ID10P0_00120,T20ID10,P0,0.0104,0.0048,-0.0077,27.9683
T20ID10P0_00121,T20ID10,P0,0.0409,-0.0684,-0.0270,28.0377
T20ID10P0_00122,T20ID10,P0,-0.0540,-0.0866,-0.0316,28.0609
T20ID10P0_00123,T20ID10,P0,0.0210,0.0205,-0.0074,27.9856
T20ID10P0_00124,T20ID10,P0,-0.0258,-0.0167,-0.0093,27.9814
T20ID10P0_00125,T20ID10,P0,-0.0218,-0.0041,-0.0063,27.9681
T20ID10P0_00126,T20ID10,P0,0.0191,-0.0134,-0.0061,27.9710
T20ID10P0_00127,T20ID10,P0,0.0379,0.0078,-0.0170,27.9924
T20ID10P0_00128,T20ID10,P0,-0.0466,-0.0028,-0.0144,28.0043
T20ID10P0_00129,T20ID10,P0,-0.0392,0.0065,-0.0237,27.9991
T20ID10P0_00130,T20ID10,P0,-0.0058,-0.0254,-0.0132,27.9728
T20ID10P0_00131,T20ID10,P0,0.0200,-0.0329,-0.0136,27.9924
T20ID10P0_00132,T20ID10,P0,0.0072,-0.0077,-0.0071,27.9598
T20ID10P0_00133,T20ID10,P0,-0.0837,0.0154,-0.0309,28.0409
T20ID10P0_00134,T20ID10,P0,0.0163,-0.0256,-0.0149,27.9882
T20ID10P0_00135,T20ID10,P0,-0.0058,0.0196,-0.0088,27.9685
T20ID10P0_00136,T20ID10,P0,0.0282,-0.0484,-0.0192,28.0105
T20ID10P0_00137,T20ID10,P0,0.0114,-0.0095,-0.0110,27.9645
T20ID10P0_00138,T20ID10,P0,-0.0008,-0.0242,-0.0068,27.9697
T20ID10P0_00139,T20ID10,P0,0.1220,0.0221,-0.0348,28.0799
T20ID10P0_00140,T20ID10,P0,-0.0053,0.0251,-0.0088,27.9765
T20ID10P0_00141,T20ID10,P0,0.0078,-0.0044,-0.0056,27.9731
T20ID10P0_00142,T20ID10,P0,0.0640,-0.0151,-0.0279,28.0175
T20ID10P0_00143,T20ID10,P0,0.0023,-0.0162,-0.0044,27.9684
T20ID10P0_00144,T20ID10,P0,0.0404,0.0540,-0.0314,28.0240
T20ID10P0_00145,T20ID10,P0,-0.0062,-0.0162,-0.0071,27.9707
T20ID10P0_00146,T20ID10,P0,0.0185,-0.0449,-0.0296,28.0084
T20ID10P0_00147,T20ID10,P0,0.0562,-0.0679,-0.0244,28.0398
T20ID10P0_00148,T20ID10,P0,0.0112,0.0261,-0.0098,27.9760
T20ID10P0_00149,T20ID10,P0,0.0113,-0.0047,-0.0034,27.9628
T20ID10P0_00150,T20ID10,P0,-0.0114,-0.0449,-0.0151,28.0083
T20ID10P0_00151,T20ID10,P0,-0.0323,-0.0026,-0.0093,27.9764
T20ID10P0_00152,T20ID10,P0,-0.0611,-0.0045,-0.0192,28.0158
T20ID10P0_00153,T20ID10,P0,-0.0594,0.0351,-0.0253,28.0225
T20ID10P0_00154,T20ID10,P0,0.0206,-0.0461,-0.0251,28.0102
T20ID10P0_00155,T20ID10,P0,-0.0072,-0.0001,-0.0047,27.9626
T20ID10P0_00156,T20ID10,P0,0.0063,0.0004,-0.0042,27.9539
T20ID10P0_00157,T20ID10,P0,-0.0427,-0.0475,-0.0287,28.0211
T20ID10P0_00158,T20ID10,P0,0.0147,0.0204,-0.0075,27.9733
T20ID10P0_00159,T20ID10,P0,0.0213,0.0265,-0.0095,27.9822
T20ID10P0_00160,T20ID10,P0,0.0134,-0.0073,-0.0070,27.9767
T20ID10P0_00161,T20ID10,P0,0.0125,-0.0288,-0.0112,27.9834
T20ID10P0_00162,T20ID10,P0,0.0588,0.0075,-0.0158,28.0154
T20ID10P0_00163,T20ID10,P0,0.0090,0.0095,-0.0035,27.9686
T20ID10P0_00164,T20ID10,P0,-0.0003,-0.0107,-0.0037,27.9689
T20ID10P0_00165,T20ID10,P0,0.0251,0.0410,-0.0178,28.0038
T20ID10P0_00166,T20ID10,P0,0.0072,0.0108,-0.0070,27.9653
T20ID10P0_00167,T20ID10,P0,-0.0086,-0.0034,-0.0058,27.9621
T20ID10P0_00168,T20ID10,P0,0.0260,0.0742,-0.0323,28.0300
T20ID10P0_00169,T20ID10,P0,-0.0028,0.0232,-0.0126,27.9778
T20ID10P0_00170,T20ID10,P0,-0.0283,0.0354,-0.0204,27.9985
T20ID10P0_00171,T20ID10,P0,-0.0123,-0.0024,-0.0087,27.9641
T20ID10P0_00172,T20ID10,P0,0.0019,-0.0888,-0.0262,28.0463
T20ID10P0_00173,T20ID10,P0,-0.0132,0.0026,-0.0044,27.9717
T20ID10P0_00174,T20ID10,P0,0.0139,0.0022,-0.0079,27.9719
T20ID10P0_00175,T20ID10,P0,-0.0137,-0.0311,-0.0132,27.9867
T20ID10P0_00176,T20ID10,P0,-0.0081,-0.0160,-0.0048,27.9731
T20ID10P0_00177,T20ID10,P0,0.0156,0.0152,-0.0070,27.9729
T20ID10P0_00178,T20ID10,P0,-0.0203,-0.0033,-0.0065,27.9771
T20ID10P0_00179,T20ID10,P0,-0.0322,0.0069,-0.0160,27.9771
T20ID10P0_00180,T20ID10,P0,0.0410,0.0254,-0.0241,28.0028
T20ID10P0_00181,T20ID10,P0,-0.0277,0.0238,-0.0093,27.9852
T20ID10P0_00182,T20ID10,P0,0.0437,0.0532,-0.0271,28.0231
T20ID10P0_00183,T20ID10,P0,0.0840,0.0030,-0.0278,28.0411
T20ID10P0_00184,T20ID10,P0,-0.0047,-0.0068,-0.0053,27.9512
T20ID10P0_00185,T20ID10,P0,0.0203,-0.0065,-0.0057,27.9685
T20ID10P0_00186,T20ID10,P0,0.0104,0.0022,-0.0045,27.9661
T20ID10P0_00187,T20ID10,P0,0.0742,0.0262,-0.0252,28.0370
